TRINITY_DN5613_c0_g1_i2	GO:0002181; GO:0005524; GO:0005737; GO:0005829; GO:0005844; GO:0006450; GO:0006986; GO:0016887; GO:0031072; GO:0034620; GO:0042026; GO:0042623; GO:0044183; GO:0051082; GO:0051085; GO:0051787
TRINITY_DN5613_c0_g1_i1	GO:0002181; GO:0005524; GO:0005737; GO:0005829; GO:0005844; GO:0006450; GO:0006986; GO:0016887; GO:0031072; GO:0034620; GO:0042026; GO:0042623; GO:0044183; GO:0051082; GO:0051085; GO:0051787
TRINITY_DN5644_c0_g1_i1	GO:0004197; GO:0004222; GO:0030176; GO:0071586
TRINITY_DN5669_c0_g1_i1	GO:0005759; GO:0006574; GO:0008442; GO:0009083; GO:0016616; GO:0050661; GO:0051287
TRINITY_DN5673_c0_g1_i1	GO:0000176; GO:0000177; GO:0000178; GO:0003723; GO:0005730; GO:0006364; GO:0016075; GO:0034427; GO:0034475; GO:0071028; GO:0071051
TRINITY_DN5673_c0_g1_i4	GO:0000176; GO:0000177; GO:0000178; GO:0003723; GO:0005730; GO:0006364; GO:0016075; GO:0034427; GO:0034475; GO:0071028; GO:0071051
TRINITY_DN5673_c0_g1_i3	GO:0000176; GO:0000177; GO:0000178; GO:0003723; GO:0005730; GO:0006364; GO:0016075; GO:0034427; GO:0034475; GO:0071028; GO:0071051
TRINITY_DN5612_c0_g1_i3	GO:0001650; GO:0001894; GO:0003989; GO:0005524; GO:0005739; GO:0005829; GO:0006084; GO:0006629; GO:0006633; GO:0009374; GO:0014070; GO:0015629; GO:0019538; GO:0019900; GO:0042802; GO:0046872; GO:0051289; GO:0055088; GO:0071380; GO:2001295
TRINITY_DN5612_c0_g1_i1	GO:0003989; GO:0005524; GO:0005634; GO:0005739; GO:0005741; GO:0005829; GO:0006084; GO:0006633; GO:0006853; GO:0009374; GO:0010629; GO:0010884; GO:0010906; GO:0014070; GO:0031325; GO:0031667; GO:0031999; GO:0042493; GO:0042802; GO:0043086; GO:0045540; GO:0046872; GO:0051289; GO:0060421; GO:0097009; GO:2001295
TRINITY_DN5620_c0_g1_i1	GO:0005524; GO:0006811; GO:0009535; GO:0009705; GO:0016021; GO:0022857; GO:0042631
TRINITY_DN5697_c0_g1_i1	GO:0002376; GO:0005654; GO:0005764; GO:0005769; GO:0005770; GO:0005829; GO:0006897; GO:0006909; GO:0006914; GO:0010507; GO:0043231; GO:0043553; GO:0045806; GO:0071985; GO:1901097; GO:1901981
TRINITY_DN5643_c0_g1_i3	GO:0005737; GO:0005739; GO:0016407; GO:0031405; GO:0031625; GO:0042645; GO:0043754
TRINITY_DN5643_c0_g1_i2	GO:0005737; GO:0005739; GO:0005759; GO:0005947; GO:0009083; GO:0016407; GO:0031405; GO:0031625; GO:0042645; GO:0043754
TRINITY_DN5672_c0_g1_i8	GO:0000077; GO:0000723; GO:0003677; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005794; GO:0006260; GO:0006281; GO:0006974; GO:0007275; GO:0008156; GO:0016605; GO:0018105; GO:0032212; GO:0032405; GO:0032407; GO:0034644; GO:0036297; GO:0042493; GO:0043517; GO:0046777; GO:0070198; GO:0071480; GO:0090399; GO:0097694; GO:0097695; GO:1900034; GO:1901796; GO:1904884
TRINITY_DN5672_c0_g1_i1	GO:0000077; GO:0000723; GO:0003677; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005794; GO:0006260; GO:0006281; GO:0006974; GO:0007275; GO:0008156; GO:0016605; GO:0018105; GO:0032212; GO:0032405; GO:0032407; GO:0034644; GO:0036297; GO:0042493; GO:0043517; GO:0046777; GO:0070198; GO:0071480; GO:0090399; GO:0097694; GO:0097695; GO:1900034; GO:1901796; GO:1904884
TRINITY_DN5672_c0_g1_i7	GO:0003677; GO:0004674; GO:0005524; GO:0006281; GO:0016605; GO:0018105; GO:0046982
TRINITY_DN5672_c0_g1_i5	GO:0000077; GO:0000723; GO:0003677; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005794; GO:0006260; GO:0006281; GO:0006974; GO:0007275; GO:0008156; GO:0016605; GO:0018105; GO:0032212; GO:0032405; GO:0032407; GO:0034644; GO:0036297; GO:0042493; GO:0043517; GO:0046777; GO:0070198; GO:0071480; GO:0090399; GO:0097694; GO:0097695; GO:1900034; GO:1901796; GO:1904884
TRINITY_DN5672_c0_g1_i2	GO:0000077; GO:0000723; GO:0003677; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005794; GO:0006260; GO:0006281; GO:0006974; GO:0007275; GO:0008156; GO:0016605; GO:0018105; GO:0032212; GO:0032405; GO:0032407; GO:0034644; GO:0036297; GO:0042493; GO:0043517; GO:0046777; GO:0070198; GO:0071480; GO:0090399; GO:0097694; GO:0097695; GO:1900034; GO:1901796; GO:1904884
TRINITY_DN5672_c0_g1_i9	GO:0000077; GO:0000723; GO:0003677; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005794; GO:0006260; GO:0006281; GO:0006974; GO:0007275; GO:0008156; GO:0016605; GO:0018105; GO:0032212; GO:0032405; GO:0032407; GO:0034644; GO:0036297; GO:0042493; GO:0043517; GO:0046777; GO:0070198; GO:0071480; GO:0090399; GO:0097694; GO:0097695; GO:1900034; GO:1901796; GO:1904884
TRINITY_DN5695_c0_g1_i1	GO:0000086; GO:0000308; GO:0004693; GO:0005524; GO:0005634; GO:0005886; GO:0016055; GO:0051301; GO:0060828
TRINITY_DN5647_c0_g1_i1	GO:0005739; GO:0005763
TRINITY_DN5690_c0_g1_i3	GO:0005615; GO:0005654; GO:0005886; GO:0008239; GO:0008270; GO:0016324; GO:0016999; GO:0030054; GO:0030336; GO:0031225; GO:0031528; GO:0034235; GO:0035690; GO:0043027; GO:0043066; GO:0043154; GO:0045177; GO:0050667; GO:0070573; GO:0071277; GO:0071732; GO:0072341
TRINITY_DN5685_c0_g1_i1	GO:0005525; GO:0005730; GO:0042254
TRINITY_DN5634_c0_g1_i1	GO:0001932; GO:0001934; GO:0002162; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005796; GO:0005829; GO:0005886; GO:0007009; GO:0007268; GO:0007416; GO:0007528; GO:0008045; GO:0009887; GO:0009888; GO:0009986; GO:0016021; GO:0016358; GO:0030054; GO:0030548; GO:0032092; GO:0033691; GO:0035374; GO:0036122; GO:0042030; GO:0042383; GO:0043083; GO:0043087; GO:0043113; GO:0043395; GO:0043525; GO:0043547; GO:0044295; GO:0044325; GO:0045202; GO:0045213; GO:0045887; GO:0045944; GO:0050431; GO:0050731; GO:0050807; GO:0051290; GO:0051491; GO:0055117; GO:0061098; GO:0062023; GO:0070507; GO:0071340; GO:0086036; GO:0098978; GO:1902667; GO:1903277; GO:1903407; GO:2000541
TRINITY_DN5634_c0_g1_i2	GO:0004867; GO:0005576; GO:0007596
TRINITY_DN5604_c0_g1_i1	GO:0003735; GO:0005762; GO:0006412; GO:0032543
TRINITY_DN5618_c0_g1_i1	GO:0005524; GO:0009698; GO:0016207
TRINITY_DN5645_c0_g1_i1	GO:0004018; GO:0005829; GO:0006189; GO:0044208; GO:0070626
TRINITY_DN5679_c0_g1_i4	GO:0002039; GO:0003682; GO:0003713; GO:0004672; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005719; GO:0005726; GO:0005829; GO:0006366; GO:0008270; GO:0008285; GO:0016567; GO:0016922; GO:0030163; GO:0031647; GO:0034056; GO:0042981; GO:0045892; GO:0045893; GO:0046777; GO:0055074; GO:0061630; GO:0070562; GO:0070577; GO:0071391; GO:1901796
TRINITY_DN5679_c0_g1_i2	GO:0000122; GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0008270; GO:0016567; GO:0017015; GO:0030514; GO:0045892; GO:0070410; GO:0070412
TRINITY_DN5679_c0_g1_i7	GO:0000122; GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0008270; GO:0016567; GO:0017015; GO:0030514; GO:0045892; GO:0070410; GO:0070412
TRINITY_DN5679_c0_g1_i1	GO:0000122; GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0008270; GO:0016567; GO:0017015; GO:0030514; GO:0045892; GO:0070410; GO:0070412
TRINITY_DN5679_c0_g1_i5	GO:0002039; GO:0003682; GO:0003713; GO:0004672; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005719; GO:0005726; GO:0005829; GO:0006366; GO:0008270; GO:0008285; GO:0016567; GO:0016922; GO:0030163; GO:0031647; GO:0034056; GO:0042981; GO:0045892; GO:0045893; GO:0046777; GO:0055074; GO:0061630; GO:0070562; GO:0070577; GO:0071391; GO:1901796
TRINITY_DN5679_c0_g1_i6	GO:0002039; GO:0003682; GO:0003713; GO:0004672; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005719; GO:0005726; GO:0005829; GO:0006366; GO:0008270; GO:0008285; GO:0016567; GO:0016922; GO:0030163; GO:0031647; GO:0034056; GO:0042981; GO:0045892; GO:0045893; GO:0046777; GO:0055074; GO:0061630; GO:0070562; GO:0070577; GO:0071391; GO:1901796
TRINITY_DN5677_c0_g1_i9	GO:0001641; GO:0004930; GO:0005886; GO:0005887; GO:0007216; GO:0007528; GO:0007612; GO:0007614; GO:0007616; GO:0008049; GO:0008066; GO:0015485; GO:0016021; GO:0016595; GO:0038038; GO:0045121; GO:0051966; GO:0072553
TRINITY_DN5677_c0_g1_i3	GO:0001641; GO:0004930; GO:0005886; GO:0005887; GO:0007216; GO:0007528; GO:0007612; GO:0007614; GO:0007616; GO:0008049; GO:0008066; GO:0015485; GO:0016021; GO:0016595; GO:0038038; GO:0045121; GO:0051966; GO:0072553
TRINITY_DN5677_c0_g1_i8	GO:0001641; GO:0004930; GO:0005886; GO:0005887; GO:0007216; GO:0007528; GO:0007612; GO:0007614; GO:0007616; GO:0008049; GO:0008066; GO:0015485; GO:0016021; GO:0016595; GO:0038038; GO:0045121; GO:0051966; GO:0072553
TRINITY_DN5677_c0_g3_i4	GO:0001641; GO:0005246; GO:0005887; GO:0007216; GO:0007268; GO:0008066; GO:0014047; GO:0030054; GO:0030424; GO:0030425; GO:0042734; GO:0043005; GO:0046928; GO:0051966; GO:0090461; GO:0099055
TRINITY_DN5677_c0_g3_i5	GO:0001641; GO:0005246; GO:0005886; GO:0005887; GO:0007216; GO:0008066; GO:0014069; GO:0019233; GO:0030424; GO:0035249; GO:0042734; GO:0043005; GO:0043197; GO:0045211; GO:0048786; GO:0050804; GO:0051930; GO:0051966; GO:0097449; GO:0098978; GO:0099055; GO:0099056
TRINITY_DN5677_c0_g3_i3	GO:0001641; GO:0005246; GO:0005887; GO:0007216; GO:0007268; GO:0008066; GO:0014047; GO:0030054; GO:0030424; GO:0030425; GO:0042734; GO:0043005; GO:0046928; GO:0051966; GO:0090461; GO:0099055
TRINITY_DN5677_c0_g3_i1	GO:0001641; GO:0005246; GO:0005887; GO:0007216; GO:0007268; GO:0008066; GO:0014047; GO:0030054; GO:0030424; GO:0030425; GO:0042734; GO:0043005; GO:0046928; GO:0051966; GO:0090461; GO:0099055
TRINITY_DN5640_c0_g2_i2	GO:0000171; GO:0000172; GO:0001682; GO:0003723; GO:0004526; GO:0005615; GO:0005654; GO:0005655; GO:0005730; GO:0008033; GO:0016078; GO:0030681; GO:0033204; GO:0090502
TRINITY_DN5640_c0_g2_i1	GO:0000171; GO:0000172; GO:0001682; GO:0003723; GO:0004526; GO:0005615; GO:0005654; GO:0005655; GO:0005730; GO:0008033; GO:0016078; GO:0030681; GO:0033204; GO:0090502
TRINITY_DN5640_c0_g1_i1	GO:0000171; GO:0000172; GO:0001682; GO:0003723; GO:0004526; GO:0005615; GO:0005654; GO:0005655; GO:0005730; GO:0008033; GO:0016078; GO:0030681; GO:0033204; GO:0090502
TRINITY_DN5624_c0_g1_i1	GO:0005261; GO:0005886; GO:0006812; GO:0008381; GO:0009612; GO:0016020; GO:0016021; GO:0042391; GO:0050974; GO:0050982; GO:0071260
TRINITY_DN5624_c0_g1_i2	GO:0005261; GO:0005886; GO:0007638; GO:0008381; GO:0016020; GO:0016021; GO:0042391; GO:0050982; GO:0071260; GO:0098655
TRINITY_DN5666_c0_g1_i1	GO:0003677; GO:0005634; GO:0006355; GO:0046872
TRINITY_DN5671_c0_g1_i1	GO:0004663; GO:0005737; GO:0005968; GO:0008270; GO:0017137; GO:0018344
TRINITY_DN5619_c0_g1_i2	GO:0001735; GO:0005576; GO:0030327; GO:0030328
TRINITY_DN5683_c0_g2_i1	GO:0004169; GO:0005783; GO:0005789; GO:0007517; GO:0007525; GO:0016021; GO:0016203; GO:0030259; GO:0035269; GO:0045214; GO:0071712
TRINITY_DN5683_c0_g1_i6	GO:0000209; GO:0004842; GO:0005654; GO:0006281; GO:0006511; GO:0006974; GO:0016607; GO:0045995; GO:1901315; GO:2000779; GO:2000780
TRINITY_DN5683_c0_g1_i4	GO:0016021; GO:0016266; GO:0035252
TRINITY_DN5683_c0_g1_i5	GO:0000209; GO:0004842; GO:0005654; GO:0006281; GO:0006511; GO:0006974; GO:0016607; GO:0045995; GO:1901315; GO:2000779; GO:2000780
TRINITY_DN5683_c0_g1_i2	GO:0000209; GO:0004842; GO:0005654; GO:0006281; GO:0006511; GO:0006974; GO:0008270; GO:0016607; GO:0045995; GO:1901315; GO:2000779; GO:2000780
TRINITY_DN5646_c0_g2_i2	GO:0001964; GO:0004888; GO:0005737; GO:0005887; GO:0006811; GO:0007165; GO:0007218; GO:0007268; GO:0007340; GO:0007399; GO:0007601; GO:0007628; GO:0016594; GO:0016933; GO:0016934; GO:0016935; GO:0030054; GO:0030425; GO:0034220; GO:0042391; GO:0043005; GO:0043200; GO:0045202; GO:0045211; GO:0050877; GO:0060012; GO:0060013; GO:0097112; GO:0098690; GO:0098982; GO:1902476; GO:1904315
TRINITY_DN5646_c0_g2_i1	GO:0004890; GO:0005230; GO:0005254; GO:0030054; GO:0034707; GO:0045211
TRINITY_DN5678_c0_g1_i1	GO:0005634; GO:0005737; GO:0005844; GO:0006396; GO:0017022; GO:0032967; GO:0035613; GO:0045727; GO:0048027; GO:1902416; GO:1990825; GO:1990904
TRINITY_DN5606_c0_g1_i1	GO:0007165
TRINITY_DN5606_c0_g1_i2	GO:0001664; GO:0002031; GO:0002032; GO:0002046; GO:0005737; GO:0007601; GO:0007605; GO:0007608; GO:0016028; GO:0016029; GO:0016059; GO:0016060; GO:0016062; GO:0045494
TRINITY_DN5663_c0_g1_i2	GO:0003841; GO:0005741; GO:0005783; GO:0005789; GO:0006654; GO:0008654; GO:0012505; GO:0016021; GO:0016024; GO:0016746
TRINITY_DN5663_c0_g1_i1	GO:0003841; GO:0005741; GO:0005783; GO:0005789; GO:0006654; GO:0008654; GO:0012505; GO:0016021; GO:0016024; GO:0016746
TRINITY_DN5638_c0_g1_i4	GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872
TRINITY_DN5638_c0_g1_i10	GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872
TRINITY_DN5638_c0_g1_i9	GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872
TRINITY_DN5662_c0_g1_i1	GO:0000287; GO:0000400; GO:0000403; GO:0000405; GO:0000723; GO:0000724; GO:0000731; GO:0000781; GO:0001302; GO:0003677; GO:0003678; GO:0003682; GO:0004386; GO:0004527; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0005694; GO:0005730; GO:0005737; GO:0005813; GO:0006259; GO:0006260; GO:0006268; GO:0006281; GO:0006284; GO:0006302; GO:0006310; GO:0006974; GO:0006979; GO:0007420; GO:0007569; GO:0008408; GO:0009267; GO:0009378; GO:0010225; GO:0010259; GO:0016607; GO:0016887; GO:0030145; GO:0031297; GO:0032405; GO:0032508; GO:0040009; GO:0042803; GO:0042981; GO:0043005; GO:0043138; GO:0044806; GO:0044877; GO:0051345; GO:0051880; GO:0061749; GO:0061820; GO:0061821; GO:0070337; GO:0071480; GO:0098530; GO:1902570; GO:1905773
TRINITY_DN5662_c0_g1_i2	GO:0000287; GO:0000400; GO:0000403; GO:0000405; GO:0000723; GO:0000724; GO:0000731; GO:0000781; GO:0001302; GO:0003677; GO:0003678; GO:0003682; GO:0004386; GO:0004527; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0005694; GO:0005730; GO:0005737; GO:0005813; GO:0006259; GO:0006260; GO:0006268; GO:0006281; GO:0006284; GO:0006302; GO:0006310; GO:0006974; GO:0006979; GO:0007420; GO:0007568; GO:0007569; GO:0008408; GO:0009267; GO:0009378; GO:0010225; GO:0010259; GO:0016607; GO:0016887; GO:0030145; GO:0031297; GO:0032405; GO:0032508; GO:0040009; GO:0042803; GO:0042981; GO:0043005; GO:0043138; GO:0044806; GO:0044877; GO:0051345; GO:0051880; GO:0061749; GO:0061820; GO:0061821; GO:0061849; GO:0070337; GO:0071480; GO:0090656; GO:0098530; GO:1901796; GO:1902570; GO:1905773
TRINITY_DN5659_c0_g1_i1	GO:0003924; GO:0005525; GO:0005739; GO:0009236; GO:0042802; GO:0042803
TRINITY_DN5652_c0_g1_i1	GO:0001656; GO:0001968; GO:0002250; GO:0004197; GO:0005518; GO:0005576; GO:0005615; GO:0005764; GO:0005770; GO:0006508; GO:0006955; GO:0008233; GO:0008234; GO:0009986; GO:0010447; GO:0016020; GO:0016485; GO:0030574; GO:0034769; GO:0043236; GO:0043394; GO:0045453; GO:0048002; GO:0050729; GO:0051603; GO:0051930; GO:0097067; GO:2001259
TRINITY_DN5637_c0_g1_i6	GO:0004674; GO:0005516; GO:0005524; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0008307; GO:0008344; GO:0018105; GO:0018107; GO:0019901; GO:0030017; GO:0030018; GO:0031430; GO:0031672; GO:0035095; GO:0040017; GO:0045214; GO:0045989; GO:0046872; GO:0051015; GO:0051371; GO:0051782; GO:0060298; GO:0071688
